,Dataset,Column,Algorithm,Comparisons,deletions_val_distStatic,runs_val_distStatic,deletions_comp_distStatic,runs_comp_distStatic,arr_len,introsort,insertion_sort,merge_sort,timsort,quick_sort,selection_sort
1548,X,GrLivArea,merge_sort,15472,31,19,129,39,1460,1000000000,532119,15472,18043,1000000000,1000000000
1549,X,BsmtFullBath,timsort,14283,27,9,102,39,1460,1000000000,263278,15472,14283,1000000000,1000000000
1550,X,BsmtHalfBath,timsort,11004,34,1,107,39,1460,1000000000,61080,15472,11004,1000000000,1000000000
1551,X,FullBath,timsort,14318,22,11,108,39,1460,1000000000,278769,15472,14318,1000000000,1000000000
1552,X,HalfBath,timsort,14170,23,9,94,39,1460,1000000000,253617,15472,14170,1000000000,1000000000
1553,X,BedroomAbvGr,timsort,15111,30,11,121,39,1460,1000000000,315238,15472,15111,1000000000,1000000000
1554,X,KitchenAbvGr,timsort,10855,0,0,39,39,1460,1000000000,47902,15472,10855,1000000000,1000000000
1555,X,KitchenQual,timsort,14813,14,9,83,39,1460,1000000000,313894,15472,14813,1000000000,1000000000
1556,X,TotRmsAbvGrd,merge_sort,15472,31,15,126,39,1460,1000000000,425743,15472,16508,1000000000,1000000000
1557,X,Functional,timsort,11259,3,3,52,39,1460,1000000000,71663,15472,11259,1000000000,1000000000
1558,X,Fireplaces,timsort,14916,31,13,127,39,1460,1000000000,310754,15472,14916,1000000000,1000000000
1559,X,FireplaceQu,timsort,14284,29,10,121,39,1460,1000000000,274004,15472,14284,1000000000,1000000000
1560,X,GarageType,timsort,14566,25,10,107,39,1460,1000000000,295607,15472,14566,1000000000,1000000000
1561,X,GarageYrBlt,merge_sort,15472,27,20,121,39,1460,1000000000,523395,15472,18097,1000000000,1000000000
1562,X,GarageFinish,timsort,15308,23,11,117,39,1460,1000000000,350698,15472,15308,1000000000,1000000000
1563,X,GarageCars,timsort,15014,12,9,78,39,1460,1000000000,316620,15472,15014,1000000000,1000000000
1564,X,GarageArea,merge_sort,15472,29,20,116,39,1460,1000000000,526456,15472,18139,1000000000,1000000000
1565,X,GarageQual,timsort,11764,4,4,55,39,1460,1000000000,100772,15472,11764,1000000000,1000000000
1566,X,GarageCond,timsort,11539,7,6,67,39,1460,1000000000,89244,15472,11539,1000000000,1000000000
1567,X,PavedDrive,timsort,11437,2,2,45,39,1460,1000000000,83078,15472,11437,1000000000,1000000000
1568,X,WoodDeckSF,merge_sort,15472,31,12,118,39,1460,1000000000,401846,15472,15747,1000000000,1000000000
1569,X,OpenPorchSF,merge_sort,15472,33,17,114,39,1460,1000000000,425895,15472,16499,1000000000,1000000000
1570,X,EnclosedPorch,timsort,12302,34,7,111,39,1460,1000000000,143783,15472,12302,1000000000,1000000000
1571,X,3SsnPorch,timsort,10405,27,1,120,39,1460,1000000000,21692,15472,10405,1000000000,1000000000
1572,X,ScreenPorch,timsort,11439,31,2,133,39,1460,1000000000,81718,15472,11439,1000000000,1000000000
1573,X,PoolArea,insertion_sort,4195,11,1,83,39,1460,1000000000,4195,15472,10227,1000000000,1000000000
1574,X,Fence,timsort,13504,36,9,110,39,1460,1000000000,208866,15472,13504,1000000000,1000000000
1575,X,MiscFeature,timsort,11614,7,5,67,39,1460,1000000000,100058,15472,11614,1000000000,1000000000
1576,X,MiscVal,timsort,10725,16,2,104,39,1460,1000000000,43636,15472,10725,1000000000,1000000000
1577,X,MoSold,merge_sort,15472,31,18,128,39,1460,1000000000,468824,15472,17168,1000000000,1000000000
1578,X,YrSold,merge_sort,15472,31,14,124,39,1460,1000000000,422700,15472,16437,1000000000,1000000000
1579,X,SaleType,timsort,12207,3,3,45,39,1460,1000000000,123158,15472,12207,1000000000,1000000000
1580,X,SaleCondition,timsort,12650,36,4,111,39,1460,1000000000,172123,15472,12650,1000000000,1000000000
1581,X,nb_missing_values,merge_sort,15472,33,14,123,39,1460,1000000000,367008,15472,15660,1000000000,1000000000
1582,twitter-stocks,Open,merge_sort,25271,30,19,121,39,2259,1000000000,1000193,25271,27139,1000000000,1000000000
1583,twitter-stocks,High,merge_sort,25271,29,17,120,39,2259,1000000000,1002289,25271,27487,1000000000,1000000000
1584,twitter-stocks,Low,merge_sort,25271,30,15,123,39,2259,1000000000,995251,25271,26897,1000000000,1000000000
1585,twitter-stocks,Close,merge_sort,25271,29,16,120,39,2259,1000000000,997963,25271,27203,1000000000,1000000000
1586,twitter-stocks,Adj Close,merge_sort,25271,29,16,120,39,2259,1000000000,997963,25271,27203,1000000000,1000000000
1587,twitter-stocks,Volume,merge_sort,25271,28,20,130,39,2259,1000000000,1416037,25271,28010,1000000000,1000000000
1588,mobile,battery_power,merge_sort,21952,30,18,130,39,2000,1000000000,1017497,21952,29419,1000000000,1000000000
1589,mobile,blue,timsort,21804,16,11,85,39,2000,1000000000,480448,21952,21804,1000000000,1000000000
1590,mobile,clock_speed,merge_sort,21952,32,17,123,39,2000,1000000000,939952,21952,28516,1000000000,1000000000
1591,mobile,dual_sim,timsort,21635,20,10,109,39,2000,1000000000,509834,21952,21635,1000000000,1000000000
1592,mobile,fc,merge_sort,21952,33,17,122,39,2000,1000000000,895381,21952,27735,1000000000,1000000000
1593,mobile,four_g,timsort,21594,13,8,87,39,2000,1000000000,493563,21952,21594,1000000000,1000000000
1594,mobile,int_memory,merge_sort,21952,32,19,132,39,2000,1000000000,1026495,21952,28705,1000000000,1000000000
1595,mobile,m_dep,merge_sort,21952,31,18,128,39,2000,1000000000,903502,21952,27653,1000000000,1000000000
1596,mobile,mobile_wt,merge_sort,21952,30,18,132,39,2000,1000000000,1034436,21952,29510,1000000000,1000000000
1597,mobile,n_cores,merge_sort,21952,31,15,129,39,2000,1000000000,869635,21952,27284,1000000000,1000000000
1598,mobile,pc,merge_sort,21952,33,22,126,39,2000,1000000000,960350,21952,28589,1000000000,1000000000
1599,mobile,px_height,merge_sort,21952,31,22,134,39,2000,1000000000,1015463,21952,29508,1000000000,1000000000
1600,mobile,px_width,merge_sort,21952,30,19,134,39,2000,1000000000,1001762,21952,29269,1000000000,1000000000
1601,mobile,ram,merge_sort,21952,32,19,121,39,2000,1000000000,1031249,21952,29608,1000000000,1000000000
1602,mobile,sc_h,merge_sort,21952,33,16,131,39,2000,1000000000,948362,21952,28244,1000000000,1000000000
1603,mobile,sc_w,merge_sort,21952,33,19,120,39,2000,1000000000,934378,21952,28158,1000000000,1000000000
1604,mobile,talk_time,merge_sort,21952,32,18,128,39,2000,1000000000,960570,21952,28722,1000000000,1000000000
1605,mobile,three_g,timsort,19735,7,6,64,39,2000,1000000000,361527,21952,19735,1000000000,1000000000
1606,mobile,touch_screen,merge_sort,21952,18,10,99,39,2000,1000000000,514382,21952,21995,1000000000,1000000000
1607,mobile,wifi,timsort,21405,21,9,110,39,2000,1000000000,519245,21952,21405,1000000000,1000000000
1608,mobile,price_range,merge_sort,21952,25,14,122,39,2000,1000000000,783787,21952,25663,1000000000,1000000000
1609,wineQualityReds,Unnamed: 0,insertion_sort,1598,0,0,39,39,1599,1000000000,1598,17140,11129,1000000000,1000000000
1610,wineQualityReds,fixed.acidity,merge_sort,17140,31,14,129,39,1599,1000000000,753184,17140,20554,1000000000,1000000000
1611,wineQualityReds,volatile.acidity,merge_sort,17140,31,22,126,39,1599,1000000000,633210,17140,20372,1000000000,1000000000
1612,wineQualityReds,citric.acid,merge_sort,17140,29,19,125,39,1599,1000000000,690221,17140,20148,1000000000,1000000000
1613,wineQualityReds,residual.sugar,merge_sort,17140,30,18,122,39,1599,1000000000,657667,17140,20416,1000000000,1000000000
1614,wineQualityReds,chlorides,merge_sort,17140,32,17,130,39,1599,1000000000,715331,17140,20240,1000000000,1000000000
1615,wineQualityReds,free.sulfur.dioxide,merge_sort,17140,30,19,124,39,1599,1000000000,583470,17140,20093,1000000000,1000000000
1616,wineQualityReds,total.sulfur.dioxide,merge_sort,17140,30,16,128,39,1599,1000000000,682939,17140,20324,1000000000,1000000000
1617,wineQualityReds,density,merge_sort,17140,31,18,120,39,1599,1000000000,807006,17140,20517,1000000000,1000000000
1618,wineQualityReds,pH,merge_sort,17140,29,20,113,39,1599,1000000000,567361,17140,20472,1000000000,1000000000
1619,wineQualityReds,sulphates,merge_sort,17140,30,19,121,39,1599,1000000000,660125,17140,20341,1000000000,1000000000
1620,wineQualityReds,alcohol,merge_sort,17140,30,21,119,39,1599,1000000000,497074,17140,20323,1000000000,1000000000
1621,wineQualityReds,quality,timsort,17060,26,12,114,39,1599,1000000000,379919,17140,17060,1000000000,1000000000
1622,ratmalana_rh_2012-2018,station_id,insertion_sort,2556,0,0,39,39,2557,1000000000,2556,29145,20328,1000000000,1000000000
1623,ratmalana_rh_2012-2018,year,insertion_sort,2556,0,0,39,39,2557,1000000000,2556,29145,20328,1000000000,1000000000
1624,ratmalana_rh_2012-2018,month,timsort,20781,0,0,39,39,2557,1000000000,1286225,29145,20781,1000000000,1000000000
1625,ratmalana_rh_2012-2018,day,timsort,25882,33,13,131,39,2557,1000000000,1564290,29145,25882,1000000000,1000000000
1626,ratmalana_rh_2012-2018,obs_val,merge_sort,29145,30,18,128,39,2557,1000000000,1568067,29145,31451,1000000000,1000000000
1627,only_road_accidents_data3,YEAR,merge_sort,4388,31,28,128,39,490,1000000000,54634,4388,5419,1000000000,1000000000
1628,only_road_accidents_data3,0-3 hrs. (Night),merge_sort,4388,29,18,132,39,490,1000000000,55477,4388,5321,1000000000,1000000000
1629,only_road_accidents_data3,3-6 hrs. (Night),merge_sort,4388,29,16,122,39,490,1000000000,54715,4388,5352,1000000000,1000000000
1630,only_road_accidents_data3,6-9 hrs (Day),merge_sort,4388,29,17,125,39,490,1000000000,55442,4388,5576,1000000000,1000000000
1631,only_road_accidents_data3,9-12 hrs (Day),merge_sort,4388,28,18,125,39,490,1000000000,55618,4388,5491,1000000000,1000000000
1632,only_road_accidents_data3,12-15 hrs (Day),merge_sort,4388,28,16,127,39,490,1000000000,55512,4388,5458,1000000000,1000000000
1633,only_road_accidents_data3,15-18 hrs (Day),merge_sort,4388,29,17,129,39,490,1000000000,55526,4388,5300,1000000000,1000000000
1634,only_road_accidents_data3,18-21 hrs (Night),merge_sort,4388,27,16,128,39,490,1000000000,55873,4388,5321,1000000000,1000000000
1635,only_road_accidents_data3,21-24 hrs (Night),merge_sort,4388,27,15,128,39,490,1000000000,56111,4388,5322,1000000000,1000000000
1636,only_road_accidents_data3,Total,merge_sort,4388,28,17,127,39,490,1000000000,55497,4388,5414,1000000000,1000000000
1637,my_submission,PassengerId,insertion_sort,417,0,0,39,39,418,1000000000,417,3668,2074,1000000000,1000000000
1638,my_submission,Survived,timsort,3232,23,6,121,39,418,1000000000,20879,3668,3232,1000000000,1000000000
1639,538ratingsWomen,Season,insertion_sort,455,0,0,39,39,456,1000000000,455,4048,2264,1000000000,1000000000
1640,538ratingsWomen,TeamID,merge_sort,4048,28,17,131,39,456,1000000000,51895,4048,5342,1000000000,1000000000
1641,538ratingsWomen,538rating,merge_sort,4048,33,33,113,39,456,1000000000,58929,4048,7589,1000000000,1000000000
1642,angoda_rf_2017-2018,year,insertion_sort,729,0,0,39,39,730,1000000000,729,7006,4348,1000000000,1000000000
1643,angoda_rf_2017-2018,month,timsort,4408,10,1,82,39,730,1000000000,61786,7006,4408,1000000000,1000000000
1644,angoda_rf_2017-2018,day,timsort,6508,32,13,126,39,730,1000000000,123734,7006,6508,1000000000,1000000000
1645,angoda_rf_2017-2018,obs_val_mm,timsort,6928,28,9,127,39,730,1000000000,76918,7006,6928,1000000000,1000000000
1646,1662574418893344,Food_ID,insertion_sort,399,0,0,39,39,400,1000000000,399,3488,1984,1000000000,1000000000
1647,HR-Employee-Attrition,Age,merge_sort,15592,32,20,127,39,1470,1000000000,525045,15592,17955,1000000000,1000000000
1648,HR-Employee-Attrition,DailyRate,merge_sort,15592,31,22,122,39,1470,1000000000,559423,15592,18336,1000000000,1000000000
1649,HR-Employee-Attrition,DistanceFromHome,merge_sort,15592,30,19,123,39,1470,1000000000,491200,15592,17711,1000000000,1000000000
1650,HR-Employee-Attrition,Education,merge_sort,15592,22,13,104,39,1470,1000000000,377949,15592,16152,1000000000,1000000000
1651,HR-Employee-Attrition,EmployeeCount,insertion_sort,1469,0,0,39,39,1470,1000000000,1469,15592,10226,1000000000,1000000000
1652,HR-Employee-Attrition,EmployeeNumber,insertion_sort,1469,0,0,39,39,1470,1000000000,1469,15592,10226,1000000000,1000000000
1653,HR-Employee-Attrition,EnvironmentSatisfaction,merge_sort,15592,28,14,108,39,1470,1000000000,392258,15592,16292,1000000000,1000000000
1654,HR-Employee-Attrition,HourlyRate,merge_sort,15592,30,20,117,39,1470,1000000000,521147,15592,18222,1000000000,1000000000
1655,HR-Employee-Attrition,JobInvolvement,timsort,14897,36,12,111,39,1470,1000000000,312054,15592,14897,1000000000,1000000000
1656,HR-Employee-Attrition,JobLevel,merge_sort,15592,35,14,119,39,1470,1000000000,384642,15592,15755,1000000000,1000000000
1657,HR-Employee-Attrition,JobSatisfaction,merge_sort,15592,24,18,112,39,1470,1000000000,416011,15592,16219,1000000000,1000000000
1658,HR-Employee-Attrition,MonthlyIncome,merge_sort,15592,29,19,127,39,1470,1000000000,540839,15592,18117,1000000000,1000000000
1659,HR-Employee-Attrition,MonthlyRate,merge_sort,15592,33,23,120,39,1470,1000000000,536886,15592,18414,1000000000,1000000000
1660,HR-Employee-Attrition,NumCompaniesWorked,merge_sort,15592,32,15,128,39,1470,1000000000,440332,15592,17026,1000000000,1000000000
1661,HR-Employee-Attrition,PercentSalaryHike,merge_sort,15592,33,18,133,39,1470,1000000000,491171,15592,17540,1000000000,1000000000
1662,HR-Employee-Attrition,PerformanceRating,timsort,12242,24,7,124,39,1470,1000000000,146693,15592,12242,1000000000,1000000000
1663,HR-Employee-Attrition,RelationshipSatisfaction,merge_sort,15592,25,14,127,39,1470,1000000000,425657,15592,16168,1000000000,1000000000
1664,HR-Employee-Attrition,StandardHours,insertion_sort,1469,0,0,39,39,1470,1000000000,1469,15592,10226,1000000000,1000000000
1665,HR-Employee-Attrition,StockOptionLevel,timsort,15180,31,12,127,39,1470,1000000000,325548,15592,15180,1000000000,1000000000
1666,HR-Employee-Attrition,TotalWorkingYears,merge_sort,15592,31,20,126,39,1470,1000000000,513265,15592,17791,1000000000,1000000000
1667,HR-Employee-Attrition,TrainingTimesLastYear,merge_sort,15592,31,15,128,39,1470,1000000000,387244,15592,16219,1000000000,1000000000
1668,HR-Employee-Attrition,WorkLifeBalance,timsort,14598,28,9,130,39,1470,1000000000,302151,15592,14598,1000000000,1000000000
1669,HR-Employee-Attrition,YearsAtCompany,merge_sort,15592,30,20,129,39,1470,1000000000,497226,15592,17676,1000000000,1000000000
1670,HR-Employee-Attrition,YearsInCurrentRole,merge_sort,15592,34,20,126,39,1470,1000000000,468127,15592,17142,1000000000,1000000000
1671,HR-Employee-Attrition,YearsSinceLastPromotion,merge_sort,15592,34,17,127,39,1470,1000000000,412228,15592,16406,1000000000,1000000000
1672,HR-Employee-Attrition,YearsWithCurrManager,merge_sort,15592,34,19,119,39,1470,1000000000,471335,15592,17180,1000000000,1000000000
1673,Criminal Profile,ssl_score,merge_sort,9976,30,25,110,39,1000,1000000000,160211,9976,13798,1000000000,1000000000
1674,Criminal Profile,latest_dist_res,timsort,8510,6,6,60,39,1000,1000000000,94190,9976,8510,1000000000,1000000000
